Data Actual Time,Data Received Time,Time Difference,Latitude,Longitude,Speed,Altitude,Timestamp
2025-01-13 20:27:05,2025-01-13 20:27:13,00:00:08,26.7720316,85.2686883,40,62.0,2025-01-13 20:27:05
2025-01-13 20:27:06,2025-01-13 20:27:13,00:00:07,26.7719333,85.2686966,39,60.0,2025-01-13 20:27:06
2025-01-13 20:27:08,2025-01-13 20:27:13,00:00:05,26.771755,85.2687983,39,56.0,2025-01-13 20:27:08
2025-01-13 20:27:09,2025-01-13 20:27:13,00:00:04,26.771665,85.2688199,38,56.0,2025-01-13 20:27:09
2025-01-13 20:27:19,2025-01-13 20:27:22,00:00:03,26.7708066,85.2693466,36,63.0,2025-01-13 20:27:19
2025-01-13 20:27:29,2025-01-13 20:27:32,00:00:03,26.7700083,85.2698333,36,60.0,2025-01-13 20:27:29
2025-01-13 20:27:39,2025-01-13 20:27:43,00:00:04,26.769125,85.27035,41,52.0,2025-01-13 20:27:39
2025-01-13 20:27:49,2025-01-13 20:27:50,00:00:01,26.76832,85.2708249,37,56.0,2025-01-13 20:27:49
2025-01-13 20:27:59,2025-01-13 20:28:02,00:00:03,26.767525,85.27131,38,56.0,2025-01-13 20:27:59
2025-01-13 20:28:07,2025-01-13 20:28:09,00:00:02,26.7669416,85.2716416,28,55.0,2025-01-13 20:28:07
2025-01-13 20:28:18,2025-01-13 20:28:20,00:00:02,26.7663483,85.2719916,18,53.0,2025-01-13 20:28:18
2025-01-13 20:28:21,2025-01-13 20:28:28,00:00:07,26.766215,85.2720899,25,51.0,2025-01-13 20:28:21
2025-01-13 20:28:25,2025-01-13 20:28:28,00:00:03,26.7660016,85.2723533,27,52.0,2025-01-13 20:28:25
2025-01-13 20:28:29,2025-01-13 20:28:35,00:00:06,26.7658916,85.2725733,28,51.0,2025-01-13 20:28:29
2025-01-13 20:28:30,2025-01-13 20:28:35,00:00:05,26.7658516,85.2727483,28,51.0,2025-01-13 20:28:30
2025-01-13 20:28:37,2025-01-13 20:28:40,00:00:03,26.7658216,85.2731616,17,51.0,2025-01-13 20:28:37
2025-01-13 20:28:42,2025-01-13 20:28:47,00:00:05,26.7658183,85.2734733,21,54.0,2025-01-13 20:28:42
2025-01-13 20:28:57,2025-01-13 20:29:03,00:00:06,26.7658916,85.2745316,27,53.0,2025-01-13 20:28:57
2025-01-13 20:29:01,2025-01-13 20:29:04,00:00:03,26.765885,85.27481,21,51.0,2025-01-13 20:29:01
2025-01-13 20:29:03,2025-01-13 20:29:04,00:00:01,26.7658383,85.2749149,20,51.0,2025-01-13 20:29:03
2025-01-13 20:29:04,2025-01-13 20:29:05,00:00:01,26.7657983,85.2749516,18,51.0,2025-01-13 20:29:04
2025-01-13 20:29:05,2025-01-13 20:29:07,00:00:02,26.7657466,85.274975,19,51.0,2025-01-13 20:29:05
2025-01-13 20:29:07,2025-01-13 20:29:12,00:00:05,26.7656499,85.2750049,16,51.0,2025-01-13 20:29:07
2025-01-13 20:29:09,2025-01-13 20:29:12,00:00:03,26.7655183,85.2750083,22,52.0,2025-01-13 20:29:09
2025-01-13 20:29:14,2025-01-13 20:29:18,00:00:04,26.76524,85.2750066,16,52.0,2025-01-13 20:29:14
2025-01-13 20:29:15,2025-01-13 20:29:18,00:00:03,26.7652083,85.2750099,16,52.0,2025-01-13 20:29:15
2025-01-13 20:29:16,2025-01-13 20:29:20,00:00:04,26.7651766,85.2750383,15,51.0,2025-01-13 20:29:16
2025-01-13 20:29:17,2025-01-13 20:29:20,00:00:03,26.7651483,85.2750716,15,51.0,2025-01-13 20:29:17
2025-01-13 20:29:18,2025-01-13 20:29:20,00:00:02,26.7651266,85.2751216,18,51.0,2025-01-13 20:29:18
2025-01-13 20:29:21,2025-01-13 20:29:27,00:00:06,26.7650666,85.2753216,24,50.0,2025-01-13 20:29:21
2025-01-13 20:29:35,2025-01-13 20:29:41,00:00:06,26.7650033,85.27634,25,51.0,2025-01-13 20:29:35
2025-01-13 20:29:44,2025-01-13 20:29:46,00:00:02,26.7649133,85.2770983,31,54.0,2025-01-13 20:29:44
2025-01-13 20:29:47,2025-01-13 20:29:52,00:00:05,26.7649049,85.2773549,30,56.0,2025-01-13 20:29:47
2025-01-13 20:30:00,2025-01-13 20:30:04,00:00:04,26.7648383,85.2783733,25,58.0,2025-01-13 20:30:00
2025-01-13 20:30:14,2025-01-13 20:30:18,00:00:04,26.7647216,85.279465,28,61.0,2025-01-13 20:30:14
2025-01-13 20:30:24,2025-01-13 20:30:26,00:00:02,26.76469,85.2801399,18,63.0,2025-01-13 20:30:24
2025-01-13 20:30:32,2025-01-13 20:30:35,00:00:03,26.7646916,85.2804083,7,64.0,2025-01-13 20:30:32
2025-01-13 20:30:33,2025-01-13 20:30:35,00:00:02,26.7647016,85.280425,7,63.0,2025-01-13 20:30:33
2025-01-13 20:30:40,2025-01-13 20:30:42,00:00:02,26.76476,85.2804916,7,62.0,2025-01-13 20:30:40
2025-01-13 20:30:42,2025-01-13 20:30:49,00:00:07,26.7647983,85.2805066,7,62.0,2025-01-13 20:30:42
2025-01-13 20:30:43,2025-01-13 20:30:49,00:00:06,26.76482,85.2805033,7,61.0,2025-01-13 20:30:43
2025-01-13 20:30:47,2025-01-13 20:30:49,00:00:02,26.7649016,85.2805166,7,62.0,2025-01-13 20:30:47
2025-01-13 20:31:47,2025-01-13 20:31:51,00:00:04,26.7649483,85.2805333,0,62.0,2025-01-13 20:31:47
2025-01-13 20:32:47,2025-01-13 20:32:52,00:00:05,26.7649483,85.2805333,0,62.0,2025-01-13 20:32:47
2025-01-13 20:33:09,2025-01-13 20:33:13,00:00:04,26.7649783,85.280585,6,62.0,2025-01-13 20:33:09
2025-01-13 20:33:12,2025-01-13 20:33:14,00:00:02,26.7650333,85.2806183,8,62.0,2025-01-13 20:33:12
2025-01-13 20:33:23,2025-01-13 20:33:25,00:00:02,26.7652766,85.28076,7,62.0,2025-01-13 20:33:23
