Data Actual Time,Data Received Time,Time Difference,Latitude,Longitude,Speed,Altitude,Timestamp
2025-01-03 21:02:20,2025-01-03 21:02:30,00:00:10,26.7723033,85.26869,36,52.0,2025-01-03 21:02:20
2025-01-03 21:02:23,2025-01-03 21:02:30,00:00:07,26.77204,85.2687116,33,52.0,2025-01-03 21:02:23
2025-01-03 21:02:26,2025-01-03 21:02:30,00:00:04,26.7718033,85.2687966,33,52.0,2025-01-03 21:02:26
2025-01-03 21:02:34,2025-01-03 21:02:41,00:00:07,26.7711933,85.26915,37,57.0,2025-01-03 21:02:34
2025-01-03 21:02:37,2025-01-03 21:02:41,00:00:04,26.7709216,85.26931,36,58.0,2025-01-03 21:02:37
2025-01-03 21:02:38,2025-01-03 21:02:41,00:00:03,26.7708433,85.2693833,36,57.0,2025-01-03 21:02:38
2025-01-03 21:02:41,2025-01-03 21:02:46,00:00:05,26.7705616,85.2695366,44,53.0,2025-01-03 21:02:41
2025-01-03 21:02:45,2025-01-03 21:02:48,00:00:03,26.7701766,85.2697616,42,61.0,2025-01-03 21:02:45
2025-01-03 21:02:48,2025-01-03 21:02:53,00:00:05,26.7698866,85.2699583,43,67.0,2025-01-03 21:02:48
2025-01-03 21:02:57,2025-01-03 21:03:00,00:00:03,26.7690866,85.2704733,35,68.0,2025-01-03 21:02:57
2025-01-03 21:03:07,2025-01-03 21:03:15,00:00:08,26.7683,85.2709249,45,65.0,2025-01-03 21:03:07
2025-01-03 21:03:15,2025-01-03 21:03:22,00:00:07,26.7674983,85.2713883,45,68.0,2025-01-03 21:03:15
2025-01-03 21:03:23,2025-01-03 21:03:29,00:00:06,26.7667149,85.2718983,41,78.0,2025-01-03 21:03:23
2025-01-03 21:03:29,2025-01-03 21:03:34,00:00:05,26.7662133,85.2721883,33,75.0,2025-01-03 21:03:29
2025-01-03 21:03:31,2025-01-03 21:03:34,00:00:03,26.7660883,85.2723283,36,74.0,2025-01-03 21:03:31
2025-01-03 21:03:34,2025-01-03 21:03:42,00:00:08,26.7659316,85.2725716,36,68.0,2025-01-03 21:03:34
2025-01-03 21:03:37,2025-01-03 21:03:42,00:00:05,26.765825,85.2728533,36,65.0,2025-01-03 21:03:37
2025-01-03 21:03:40,2025-01-03 21:03:44,00:00:04,26.76582,85.2731499,37,59.0,2025-01-03 21:03:40
2025-01-03 21:03:48,2025-01-03 21:03:53,00:00:05,26.7658333,85.2739333,38,57.0,2025-01-03 21:03:48
2025-01-03 21:03:55,2025-01-03 21:03:58,00:00:03,26.7658916,85.2746399,28,51.0,2025-01-03 21:03:55
2025-01-03 21:03:58,2025-01-03 21:04:08,00:00:10,26.7658916,85.2748166,15,47.0,2025-01-03 21:03:58
2025-01-03 21:04:01,2025-01-03 21:04:08,00:00:07,26.7658899,85.2749066,10,46.0,2025-01-03 21:04:01
2025-01-03 21:04:03,2025-01-03 21:04:08,00:00:05,26.7659016,85.2749383,0,44.0,2025-01-03 21:04:03
2025-01-03 21:04:12,2025-01-03 21:04:16,00:00:04,26.7659366,85.27506,9,42.0,2025-01-03 21:04:12
