Data Actual Time,Data Received Time,Time Difference,Latitude,Longitude,Speed,Altitude,Timestamp
2025-02-12 20:46:31,2025-02-12 20:46:33,00:00:02,26.7720683,85.2687033,45,72.0,2025-02-12 20:46:31
2025-02-12 20:46:33,2025-02-12 20:46:36,00:00:03,26.7718266,85.2687716,46,70.0,2025-02-12 20:46:33
2025-02-12 20:46:39,2025-02-12 20:46:43,00:00:04,26.77114,85.269165,50,62.0,2025-02-12 20:46:39
2025-02-12 20:46:47,2025-02-12 20:46:54,00:00:07,26.7703083,85.2697083,46,52.0,2025-02-12 20:46:47
2025-02-12 20:46:56,2025-02-12 20:46:59,00:00:03,26.7693766,85.2702166,47,62.0,2025-02-12 20:46:56
2025-02-12 20:47:04,2025-02-12 20:47:07,00:00:03,26.7685583,85.270725,47,66.0,2025-02-12 20:47:04
2025-02-12 20:47:13,2025-02-12 20:47:15,00:00:02,26.7676883,85.2712216,44,69.0,2025-02-12 20:47:13
2025-02-12 20:47:22,2025-02-12 20:47:24,00:00:02,26.7668316,85.27175,41,63.0,2025-02-12 20:47:22
2025-02-12 20:47:28,2025-02-12 20:47:30,00:00:02,26.7663366,85.2720249,31,62.0,2025-02-12 20:47:28
2025-02-12 20:47:30,2025-02-12 20:47:32,00:00:02,26.7662283,85.2720983,28,63.0,2025-02-12 20:47:30
2025-02-12 20:47:34,2025-02-12 20:47:39,00:00:05,26.7660283,85.272325,32,66.0,2025-02-12 20:47:34
2025-02-12 20:47:36,2025-02-12 20:47:39,00:00:03,26.7659366,85.272495,32,66.0,2025-02-12 20:47:36
2025-02-12 20:47:38,2025-02-12 20:47:44,00:00:06,26.7658816,85.2726633,32,68.0,2025-02-12 20:47:38
2025-02-12 20:47:43,2025-02-12 20:47:46,00:00:03,26.7658283,85.273105,30,69.0,2025-02-12 20:47:43
2025-02-12 20:47:48,2025-02-12 20:47:53,00:00:05,26.7658333,85.2734799,24,72.0,2025-02-12 20:47:48
2025-02-12 20:47:54,2025-02-12 20:47:57,00:00:03,26.76587,85.27406,38,65.0,2025-02-12 20:47:54
2025-02-12 20:48:01,2025-02-12 20:48:05,00:00:04,26.7658766,85.2747983,30,62.0,2025-02-12 20:48:01
2025-02-12 20:48:02,2025-02-12 20:48:05,00:00:03,26.7658416,85.27488,29,59.0,2025-02-12 20:48:02
2025-02-12 20:48:03,2025-02-12 20:48:05,00:00:02,26.7658016,85.2749449,28,59.0,2025-02-12 20:48:03
2025-02-12 20:48:05,2025-02-12 20:48:08,00:00:03,26.7656816,85.2750049,28,59.0,2025-02-12 20:48:05
2025-02-12 20:48:07,2025-02-12 20:48:09,00:00:02,26.7655066,85.2750166,31,59.0,2025-02-12 20:48:07
2025-02-12 20:48:11,2025-02-12 20:48:15,00:00:04,26.7652383,85.2750466,22,58.0,2025-02-12 20:48:11
2025-02-12 20:48:13,2025-02-12 20:48:15,00:00:02,26.7651433,85.2751083,20,57.0,2025-02-12 20:48:13
2025-02-12 20:48:15,2025-02-12 20:48:17,00:00:02,26.7650866,85.27521,22,58.0,2025-02-12 20:48:15
2025-02-12 20:48:18,2025-02-12 20:48:22,00:00:04,26.765045,85.2754833,34,57.0,2025-02-12 20:48:18
2025-02-12 20:48:29,2025-02-12 20:48:31,00:00:02,26.764965,85.27656,26,48.0,2025-02-12 20:48:29
2025-02-12 20:48:34,2025-02-12 20:48:37,00:00:03,26.76491,85.2769133,26,45.0,2025-02-12 20:48:34
2025-02-12 20:48:37,2025-02-12 20:48:39,00:00:02,26.7648816,85.2772666,37,44.0,2025-02-12 20:48:37
2025-02-12 20:48:48,2025-02-12 20:48:51,00:00:03,26.7648299,85.2783199,25,39.0,2025-02-12 20:48:48
2025-02-12 20:48:55,2025-02-12 20:48:59,00:00:04,26.76475,85.2788133,32,38.0,2025-02-12 20:48:55
2025-02-12 20:48:58,2025-02-12 20:49:01,00:00:03,26.76473,85.2789816,26,41.0,2025-02-12 20:48:58
2025-02-12 20:49:12,2025-02-12 20:49:15,00:00:03,26.7646683,85.2799916,28,44.0,2025-02-12 20:49:12
2025-02-12 20:49:15,2025-02-12 20:49:19,00:00:04,26.7646216,85.2802633,30,43.0,2025-02-12 20:49:15
2025-02-12 20:49:20,2025-02-12 20:49:24,00:00:04,26.7645533,85.280575,18,42.0,2025-02-12 20:49:20
2025-02-12 20:49:21,2025-02-12 20:49:24,00:00:03,26.7645816,85.2805766,8,44.0,2025-02-12 20:49:21
2025-02-12 20:49:22,2025-02-12 20:49:26,00:00:04,26.764625,85.2805566,6,46.0,2025-02-12 20:49:22
2025-02-12 20:49:26,2025-02-12 20:49:31,00:00:05,26.7647066,85.2805383,8,47.0,2025-02-12 20:49:26
2025-02-12 20:49:29,2025-02-12 20:49:33,00:00:04,26.7647983,85.2805616,11,49.0,2025-02-12 20:49:29
2025-02-12 20:49:35,2025-02-12 20:49:38,00:00:03,26.7649716,85.2806016,14,49.0,2025-02-12 20:49:35
2025-02-12 20:49:38,2025-02-12 20:49:43,00:00:05,26.7650633,85.2806433,10,49.0,2025-02-12 20:49:38
2025-02-12 20:49:41,2025-02-12 20:49:51,00:00:10,26.7651533,85.2807333,12,48.0,2025-02-12 20:49:41
2025-02-12 20:49:42,2025-02-12 20:49:51,00:00:09,26.76518,85.2807533,11,47.0,2025-02-12 20:49:42
2025-02-12 20:49:53,2025-02-12 20:49:56,00:00:03,26.7655066,85.2809933,14,43.0,2025-02-12 20:49:53
2025-02-12 20:49:55,2025-02-12 20:49:58,00:00:03,26.7655816,85.2810166,16,43.0,2025-02-12 20:49:55
2025-02-12 20:49:58,2025-02-12 20:50:01,00:00:03,26.7656666,85.281075,15,45.0,2025-02-12 20:49:58
2025-02-12 20:50:06,2025-02-12 20:50:09,00:00:03,26.7659416,85.2812849,21,44.0,2025-02-12 20:50:06
2025-02-12 20:50:14,2025-02-12 20:50:16,00:00:02,26.7663933,85.28154,31,47.0,2025-02-12 20:50:14
2025-02-12 20:50:16,2025-02-12 20:50:22,00:00:06,26.766475,85.2816133,24,47.0,2025-02-12 20:50:16
2025-02-12 20:50:18,2025-02-12 20:50:22,00:00:04,26.7665233,85.2817466,27,49.0,2025-02-12 20:50:18
2025-02-12 20:50:19,2025-02-12 20:50:22,00:00:03,26.76652,85.2818166,27,50.0,2025-02-12 20:50:19
2025-02-12 20:50:21,2025-02-12 20:50:24,00:00:03,26.7664883,85.2819533,26,53.0,2025-02-12 20:50:21
2025-02-12 20:50:32,2025-02-12 20:50:35,00:00:03,26.766375,85.2826466,16,59.0,2025-02-12 20:50:32
2025-02-12 20:50:40,2025-02-12 20:50:43,00:00:03,26.7663,85.2830716,22,64.0,2025-02-12 20:50:40
2025-02-12 20:50:42,2025-02-12 20:50:48,00:00:06,26.766305,85.2831566,13,62.0,2025-02-12 20:50:42
2025-02-12 20:50:43,2025-02-12 20:50:48,00:00:05,26.76632,85.2831716,11,61.0,2025-02-12 20:50:43
2025-02-12 20:50:44,2025-02-12 20:50:48,00:00:04,26.7663416,85.2831949,15,61.0,2025-02-12 20:50:44
2025-02-12 20:50:45,2025-02-12 20:50:48,00:00:03,26.7663716,85.2832166,15,61.0,2025-02-12 20:50:45
