Data Actual Time,Data Received Time,Time Difference,Latitude,Longitude,Speed,Altitude,Timestamp
2025-01-22 21:01:35,2025-01-22 21:01:56,00:00:21,26.7724266,85.2686583,48,63.0,2025-01-22 21:01:35
2025-01-22 21:01:38,2025-01-22 21:01:56,00:00:18,26.7720733,85.2687,45,61.0,2025-01-22 21:01:38
2025-01-22 21:01:41,2025-01-22 21:01:56,00:00:15,26.771715,85.2688216,49,54.0,2025-01-22 21:01:41
2025-01-22 21:01:42,2025-01-22 21:01:56,00:00:14,26.7716083,85.2688833,51,52.0,2025-01-22 21:01:42
2025-01-22 21:01:44,2025-01-22 21:01:56,00:00:12,26.7714983,85.2689383,50,51.0,2025-01-22 21:01:44
2025-01-22 21:01:52,2025-01-22 21:02:02,00:00:10,26.7706183,85.2694733,50,47.0,2025-01-22 21:01:52
2025-01-22 21:01:59,2025-01-22 21:02:02,00:00:03,26.7697933,85.2699716,54,43.0,2025-01-22 21:01:59
2025-01-22 21:02:06,2025-01-22 21:02:10,00:00:04,26.7689516,85.2704683,54,45.0,2025-01-22 21:02:06
2025-01-22 21:02:10,2025-01-22 21:02:15,00:00:05,26.76849,85.2707383,43,45.0,2025-01-22 21:02:10
2025-01-22 21:02:12,2025-01-22 21:02:15,00:00:03,26.7683533,85.2708366,29,42.0,2025-01-22 21:02:12
2025-01-22 21:02:14,2025-01-22 21:02:20,00:00:06,26.7682816,85.270935,27,41.0,2025-01-22 21:02:14
2025-01-22 21:02:15,2025-01-22 21:02:20,00:00:05,26.7682633,85.2710216,36,40.0,2025-01-22 21:02:15
2025-01-22 21:02:16,2025-01-22 21:02:20,00:00:04,26.7682566,85.2711233,36,39.0,2025-01-22 21:02:16
2025-01-22 21:02:22,2025-01-22 21:02:26,00:00:04,26.76814,85.2718133,38,35.0,2025-01-22 21:02:22
2025-01-22 21:02:27,2025-01-22 21:02:31,00:00:04,26.7680166,85.2722633,28,32.0,2025-01-22 21:02:27
2025-01-22 21:02:30,2025-01-22 21:02:34,00:00:04,26.7679783,85.2723949,12,30.0,2025-01-22 21:02:30
2025-01-22 21:02:32,2025-01-22 21:02:34,00:00:02,26.7679616,85.2723983,0,29.0,2025-01-22 21:02:32
2025-01-22 21:03:12,2025-01-22 21:03:15,00:00:03,26.7679066,85.2723983,9,33.0,2025-01-22 21:03:12
2025-01-22 21:03:14,2025-01-22 21:03:17,00:00:03,26.7678183,85.2724033,19,33.0,2025-01-22 21:03:14
2025-01-22 21:03:16,2025-01-22 21:03:17,00:00:01,26.7676983,85.2723633,26,35.0,2025-01-22 21:03:16
2025-01-22 21:03:24,2025-01-22 21:03:28,00:00:04,26.767075,85.272165,29,41.0,2025-01-22 21:03:24
2025-01-22 21:03:31,2025-01-22 21:03:35,00:00:04,26.7665633,85.2720466,19,44.0,2025-01-22 21:03:31
2025-01-22 21:03:35,2025-01-22 21:03:42,00:00:07,26.7663816,85.2720516,16,46.0,2025-01-22 21:03:35
2025-01-22 21:03:37,2025-01-22 21:03:42,00:00:05,26.7663116,85.2720633,13,47.0,2025-01-22 21:03:37
2025-01-22 21:03:39,2025-01-22 21:03:42,00:00:03,26.7662566,85.2720833,11,48.0,2025-01-22 21:03:39
2025-01-22 21:03:41,2025-01-22 21:03:44,00:00:03,26.7662133,85.272135,18,49.0,2025-01-22 21:03:41
2025-01-22 21:03:44,2025-01-22 21:03:47,00:00:03,26.7660816,85.2722749,28,49.0,2025-01-22 21:03:44
2025-01-22 21:03:46,2025-01-22 21:03:49,00:00:03,26.7659833,85.2724166,32,48.0,2025-01-22 21:03:46
2025-01-22 21:03:48,2025-01-22 21:03:55,00:00:07,26.7659133,85.2725866,33,47.0,2025-01-22 21:03:48
2025-01-22 21:03:50,2025-01-22 21:03:55,00:00:05,26.7658766,85.2727866,34,48.0,2025-01-22 21:03:50
2025-01-22 21:03:55,2025-01-22 21:04:04,00:00:09,26.7658566,85.2733133,39,46.0,2025-01-22 21:03:55
2025-01-22 21:04:04,2025-01-22 21:04:09,00:00:05,26.7659133,85.274365,39,42.0,2025-01-22 21:04:04
2025-01-22 21:04:09,2025-01-22 21:04:14,00:00:05,26.7659383,85.2748166,28,41.0,2025-01-22 21:04:09
2025-01-22 21:04:10,2025-01-22 21:04:14,00:00:04,26.7659233,85.274865,24,40.0,2025-01-22 21:04:10
2025-01-22 21:04:11,2025-01-22 21:04:14,00:00:03,26.7658866,85.2749149,22,40.0,2025-01-22 21:04:11
2025-01-22 21:04:12,2025-01-22 21:04:17,00:00:05,26.765825,85.2749333,23,39.0,2025-01-22 21:04:12
2025-01-22 21:04:14,2025-01-22 21:04:17,00:00:03,26.7656666,85.2749616,27,39.0,2025-01-22 21:04:14
2025-01-22 21:04:20,2025-01-22 21:04:24,00:00:04,26.76522,85.2750116,22,40.0,2025-01-22 21:04:20
2025-01-22 21:04:21,2025-01-22 21:04:24,00:00:03,26.7651766,85.27505,21,41.0,2025-01-22 21:04:21
2025-01-22 21:04:22,2025-01-22 21:04:37,00:00:15,26.765145,85.2750949,21,40.0,2025-01-22 21:04:22
2025-01-22 21:04:23,2025-01-22 21:04:37,00:00:14,26.7651283,85.2751516,21,40.0,2025-01-22 21:04:23
2025-01-22 21:04:29,2025-01-22 21:04:37,00:00:08,26.7650783,85.2755783,32,37.0,2025-01-22 21:04:29
2025-01-22 21:04:30,2025-01-22 21:04:37,00:00:07,26.7650783,85.27566,33,36.0,2025-01-22 21:04:30
2025-01-22 21:04:31,2025-01-22 21:04:37,00:00:06,26.7650799,85.2757349,33,35.0,2025-01-22 21:04:31
2025-01-22 21:04:32,2025-01-22 21:04:37,00:00:05,26.765075,85.2758233,33,34.0,2025-01-22 21:04:32
2025-01-22 21:04:42,2025-01-22 21:04:46,00:00:04,26.7650116,85.2769049,37,31.0,2025-01-22 21:04:42
2025-01-22 21:04:51,2025-01-22 21:04:55,00:00:04,26.7649416,85.2777666,36,30.0,2025-01-22 21:04:51
2025-01-22 21:04:54,2025-01-22 21:04:58,00:00:04,26.7649366,85.2781216,34,30.0,2025-01-22 21:04:54
2025-01-22 21:05:04,2025-01-22 21:05:08,00:00:04,26.7647866,85.2791383,37,21.0,2025-01-22 21:05:04
2025-01-22 21:05:14,2025-01-22 21:05:17,00:00:03,26.7647099,85.2802033,31,19.0,2025-01-22 21:05:14
2025-01-22 21:05:16,2025-01-22 21:05:22,00:00:06,26.7646933,85.2803283,20,21.0,2025-01-22 21:05:16
2025-01-22 21:05:18,2025-01-22 21:05:22,00:00:04,26.7646966,85.2804033,7,23.0,2025-01-22 21:05:18
2025-01-22 21:05:19,2025-01-22 21:05:31,00:00:12,26.7646883,85.280405,6,35.0,2025-01-22 21:05:19
2025-01-22 21:05:23,2025-01-22 21:05:31,00:00:08,26.7647416,85.2804583,8,38.0,2025-01-22 21:05:23
2025-01-22 21:05:24,2025-01-22 21:05:31,00:00:07,26.7647766,85.2804533,10,39.0,2025-01-22 21:05:24
2025-01-22 21:05:36,2025-01-22 21:05:40,00:00:04,26.7651849,85.28064,13,43.0,2025-01-22 21:05:36
