Data Actual Time,Data Received Time,Time Difference,Latitude,Longitude,Speed,Altitude,Timestamp
2025-01-08 19:53:15,2025-01-08 19:53:19,00:00:04,26.7722033,85.2686733,40,61.0,2025-01-08 19:53:15
2025-01-08 19:53:17,2025-01-08 19:53:24,00:00:07,26.7719899,85.2687233,43,60.0,2025-01-08 19:53:17
2025-01-08 19:53:20,2025-01-08 19:53:24,00:00:04,26.7716666,85.2688633,44,59.0,2025-01-08 19:53:20
2025-01-08 19:53:28,2025-01-08 19:53:33,00:00:05,26.7708416,85.2693016,41,67.0,2025-01-08 19:53:28
2025-01-08 19:53:37,2025-01-08 19:53:40,00:00:03,26.770055,85.2698333,41,78.0,2025-01-08 19:53:37
2025-01-08 19:53:46,2025-01-08 19:53:49,00:00:03,26.7692316,85.2703733,40,89.0,2025-01-08 19:53:46
2025-01-08 19:53:57,2025-01-08 19:54:00,00:00:03,26.7683433,85.2708333,33,81.0,2025-01-08 19:53:57
2025-01-08 19:54:07,2025-01-08 19:54:09,00:00:02,26.76754,85.2713149,37,78.0,2025-01-08 19:54:07
2025-01-08 19:54:18,2025-01-08 19:54:20,00:00:02,26.76669,85.2718033,27,76.0,2025-01-08 19:54:18
2025-01-08 19:54:23,2025-01-08 19:54:29,00:00:06,26.7664683,85.27193,17,73.0,2025-01-08 19:54:23
2025-01-08 19:54:28,2025-01-08 19:54:31,00:00:03,26.7662433,85.272105,25,74.0,2025-01-08 19:54:28
2025-01-08 19:54:32,2025-01-08 19:54:36,00:00:04,26.7660666,85.272345,26,71.0,2025-01-08 19:54:32
2025-01-08 19:54:34,2025-01-08 19:54:43,00:00:09,26.7660033,85.2724683,22,70.0,2025-01-08 19:54:34
2025-01-08 19:54:37,2025-01-08 19:54:43,00:00:06,26.76596,85.2726133,13,69.0,2025-01-08 19:54:37
2025-01-08 19:54:46,2025-01-08 19:54:50,00:00:04,26.765895,85.272945,15,67.0,2025-01-08 19:54:46
2025-01-08 19:54:57,2025-01-08 19:55:00,00:00:03,26.7659349,85.27356,14,74.0,2025-01-08 19:54:57
2025-01-08 19:55:08,2025-01-08 19:55:12,00:00:04,26.7659583,85.2741083,24,74.0,2025-01-08 19:55:08
2025-01-08 19:55:20,2025-01-08 19:55:23,00:00:03,26.7659733,85.2747633,17,72.0,2025-01-08 19:55:20
2025-01-08 19:55:22,2025-01-08 19:55:23,00:00:01,26.7659616,85.2748516,16,71.0,2025-01-08 19:55:22
2025-01-08 19:55:23,2025-01-08 19:55:25,00:00:02,26.76594,85.2748899,16,70.0,2025-01-08 19:55:23
2025-01-08 19:55:24,2025-01-08 19:55:25,00:00:01,26.7659066,85.2749216,17,70.0,2025-01-08 19:55:24
2025-01-08 19:55:25,2025-01-08 19:55:27,00:00:02,26.7658683,85.2749416,16,69.0,2025-01-08 19:55:25
2025-01-08 19:55:26,2025-01-08 19:55:27,00:00:01,26.765825,85.2749533,18,68.0,2025-01-08 19:55:26
2025-01-08 19:55:31,2025-01-08 19:55:33,00:00:02,26.7655449,85.2749633,21,67.0,2025-01-08 19:55:31
2025-01-08 19:55:37,2025-01-08 19:55:39,00:00:02,26.7652483,85.2749833,15,65.0,2025-01-08 19:55:37
2025-01-08 19:55:38,2025-01-08 19:55:39,00:00:01,26.7652149,85.2750233,17,66.0,2025-01-08 19:55:38
2025-01-08 19:55:39,2025-01-08 19:55:44,00:00:05,26.76519,85.27507,15,66.0,2025-01-08 19:55:39
2025-01-08 19:55:41,2025-01-08 19:55:44,00:00:03,26.7651666,85.2751666,15,66.0,2025-01-08 19:55:41
2025-01-08 19:55:46,2025-01-08 19:55:54,00:00:08,26.7651499,85.2754016,11,65.0,2025-01-08 19:55:46
