Data Actual Time,Data Received Time,Time Difference,Latitude,Longitude,Speed,Altitude,Timestamp
2025-01-23 20:15:54,2025-01-23 20:16:06,00:00:12,26.7721399,85.2686616,37,49.0,2025-01-23 20:15:54
2025-01-23 20:15:56,2025-01-23 20:16:06,00:00:10,26.771985,85.26872,38,50.0,2025-01-23 20:15:56
2025-01-23 20:16:01,2025-01-23 20:16:06,00:00:05,26.771595,85.2688783,38,53.0,2025-01-23 20:16:01
2025-01-23 20:16:11,2025-01-23 20:16:13,00:00:02,26.77075,85.2694066,32,50.0,2025-01-23 20:16:11
2025-01-23 20:16:18,2025-01-23 20:16:21,00:00:03,26.770165,85.2697516,42,49.0,2025-01-23 20:16:18
2025-01-23 20:16:27,2025-01-23 20:16:31,00:00:04,26.76932,85.2702616,42,55.0,2025-01-23 20:16:27
2025-01-23 20:16:37,2025-01-23 20:16:41,00:00:04,26.7684583,85.27075,38,54.0,2025-01-23 20:16:37
2025-01-23 20:16:41,2025-01-23 20:16:46,00:00:05,26.7681466,85.2709199,28,55.0,2025-01-23 20:16:41
2025-01-23 20:16:57,2025-01-23 20:17:01,00:00:04,26.7673583,85.2714133,28,58.0,2025-01-23 20:16:57
2025-01-23 20:17:09,2025-01-23 20:17:12,00:00:03,26.7665266,85.2719033,27,61.0,2025-01-23 20:17:09
2025-01-23 20:17:12,2025-01-23 20:17:17,00:00:05,26.7663583,85.2720216,26,63.0,2025-01-23 20:17:12
2025-01-23 20:17:17,2025-01-23 20:17:22,00:00:05,26.7661166,85.272265,25,67.0,2025-01-23 20:17:17
2025-01-23 20:17:19,2025-01-23 20:17:22,00:00:03,26.7660466,85.272405,28,66.0,2025-01-23 20:17:19
2025-01-23 20:17:22,2025-01-23 20:17:27,00:00:05,26.7659733,85.272655,31,65.0,2025-01-23 20:17:22
2025-01-23 20:17:26,2025-01-23 20:17:28,00:00:02,26.7659333,85.27301,34,61.0,2025-01-23 20:17:26
2025-01-23 20:17:33,2025-01-23 20:17:37,00:00:04,26.7659116,85.2737,35,52.0,2025-01-23 20:17:33
2025-01-23 20:17:42,2025-01-23 20:17:48,00:00:06,26.7660183,85.2747416,29,56.0,2025-01-23 20:17:42
2025-01-23 20:17:44,2025-01-23 20:17:48,00:00:04,26.7659683,85.2748766,25,57.0,2025-01-23 20:17:44
2025-01-23 20:17:45,2025-01-23 20:17:48,00:00:03,26.7659283,85.2749066,22,58.0,2025-01-23 20:17:45
2025-01-23 20:17:46,2025-01-23 20:17:54,00:00:08,26.7658749,85.27492,22,58.0,2025-01-23 20:17:46
2025-01-23 20:17:47,2025-01-23 20:17:54,00:00:07,26.7658083,85.2749233,30,59.0,2025-01-23 20:17:47
2025-01-23 20:17:48,2025-01-23 20:17:54,00:00:06,26.7657383,85.2749283,30,60.0,2025-01-23 20:17:48
2025-01-23 20:17:49,2025-01-23 20:17:54,00:00:05,26.7656616,85.274935,30,60.0,2025-01-23 20:17:49
2025-01-23 20:17:50,2025-01-23 20:17:54,00:00:04,26.765585,85.2749483,30,61.0,2025-01-23 20:17:50
2025-01-23 20:17:53,2025-01-23 20:18:00,00:00:07,26.7653866,85.2749866,21,61.0,2025-01-23 20:17:53
2025-01-23 20:17:55,2025-01-23 20:18:00,00:00:05,26.765295,85.2750233,20,62.0,2025-01-23 20:17:55
2025-01-23 20:17:56,2025-01-23 20:18:00,00:00:04,26.7652533,85.27506,20,63.0,2025-01-23 20:17:56
2025-01-23 20:17:57,2025-01-23 20:18:00,00:00:03,26.76522,85.2751049,19,63.0,2025-01-23 20:17:57
2025-01-23 20:17:58,2025-01-23 20:18:05,00:00:07,26.7652016,85.2751566,21,64.0,2025-01-23 20:17:58
2025-01-23 20:18:00,2025-01-23 20:18:05,00:00:05,26.7651816,85.2752916,26,65.0,2025-01-23 20:18:00
2025-01-23 20:18:11,2025-01-23 20:18:14,00:00:03,26.7651083,85.2763349,36,62.0,2025-01-23 20:18:11
2025-01-23 20:18:21,2025-01-23 20:18:24,00:00:03,26.765005,85.2773549,35,69.0,2025-01-23 20:18:21
2025-01-23 20:18:26,2025-01-23 20:18:34,00:00:08,26.764985,85.2778049,27,71.0,2025-01-23 20:18:26
2025-01-23 20:18:28,2025-01-23 20:18:34,00:00:06,26.7649633,85.2779416,24,69.0,2025-01-23 20:18:28
2025-01-23 20:18:29,2025-01-23 20:18:34,00:00:05,26.7649599,85.2780216,24,69.0,2025-01-23 20:18:29
2025-01-23 20:18:43,2025-01-23 20:18:50,00:00:07,26.7648983,85.2790716,31,69.0,2025-01-23 20:18:43
2025-01-23 20:18:49,2025-01-23 20:18:54,00:00:05,26.7648433,85.2795233,19,72.0,2025-01-23 20:18:49
2025-01-23 20:18:56,2025-01-23 20:19:00,00:00:04,26.7648016,85.2800333,29,75.0,2025-01-23 20:18:56
2025-01-23 20:19:00,2025-01-23 20:19:05,00:00:05,26.764765,85.28031,15,76.0,2025-01-23 20:19:00
2025-01-23 20:19:02,2025-01-23 20:19:05,00:00:03,26.7647616,85.2803799,9,76.0,2025-01-23 20:19:02
2025-01-23 20:19:03,2025-01-23 20:19:08,00:00:05,26.7647733,85.2804116,8,75.0,2025-01-23 20:19:03
2025-01-23 20:19:04,2025-01-23 20:19:08,00:00:04,26.7647849,85.2804283,6,75.0,2025-01-23 20:19:04
2025-01-23 20:19:05,2025-01-23 20:19:08,00:00:03,26.7648,85.2804416,6,75.0,2025-01-23 20:19:05
2025-01-23 20:19:07,2025-01-23 20:19:09,00:00:02,26.7648366,85.2804583,7,75.0,2025-01-23 20:19:07
2025-01-23 20:19:13,2025-01-23 20:19:18,00:00:05,26.765005,85.28052,16,70.0,2025-01-23 20:19:13
2025-01-23 20:19:21,2025-01-23 20:19:26,00:00:05,26.7652833,85.280605,12,60.0,2025-01-23 20:19:21
2025-01-23 20:19:33,2025-01-23 20:19:37,00:00:04,26.76568,85.2808883,15,56.0,2025-01-23 20:19:33
2025-01-23 20:19:43,2025-01-23 20:19:46,00:00:03,26.766095,85.2811733,22,58.0,2025-01-23 20:19:43
2025-01-23 20:19:51,2025-01-23 20:19:54,00:00:03,26.7665283,85.2814066,20,54.0,2025-01-23 20:19:51
2025-01-23 20:19:52,2025-01-23 20:19:54,00:00:02,26.7665566,85.2814483,19,53.0,2025-01-23 20:19:52
2025-01-23 20:19:54,2025-01-23 20:20:02,00:00:08,26.766595,85.2815516,17,53.0,2025-01-23 20:19:54
2025-01-23 20:19:55,2025-01-23 20:20:02,00:00:07,26.7665983,85.281615,23,54.0,2025-01-23 20:19:55
2025-01-23 20:19:56,2025-01-23 20:20:02,00:00:06,26.7666,85.2816816,23,55.0,2025-01-23 20:19:56
2025-01-23 20:19:57,2025-01-23 20:20:02,00:00:05,26.7665899,85.2817483,23,56.0,2025-01-23 20:19:57
2025-01-23 20:19:58,2025-01-23 20:20:02,00:00:04,26.76658,85.281815,25,57.0,2025-01-23 20:19:58
2025-01-23 20:20:15,2025-01-23 20:20:19,00:00:04,26.7663866,85.2828333,17,58.0,2025-01-23 20:20:15
2025-01-23 20:20:18,2025-01-23 20:20:22,00:00:04,26.766375,85.28299,19,59.0,2025-01-23 20:20:18
2025-01-23 20:20:20,2025-01-23 20:20:24,00:00:04,26.766405,85.283105,18,61.0,2025-01-23 20:20:20
2025-01-23 20:20:21,2025-01-23 20:20:24,00:00:03,26.7664366,85.2831516,17,62.0,2025-01-23 20:20:21
2025-01-23 20:20:22,2025-01-23 20:20:34,00:00:12,26.7664833,85.2831883,17,63.0,2025-01-23 20:20:22
2025-01-23 20:20:23,2025-01-23 20:20:34,00:00:11,26.7665299,85.2832166,21,63.0,2025-01-23 20:20:23
2025-01-23 20:20:24,2025-01-23 20:20:34,00:00:10,26.7665833,85.28325,21,64.0,2025-01-23 20:20:24
2025-01-23 20:20:30,2025-01-23 20:20:39,00:00:09,26.766825,85.2833933,12,61.0,2025-01-23 20:20:30
2025-01-23 20:20:31,2025-01-23 20:20:39,00:00:08,26.7668449,85.2833966,10,59.0,2025-01-23 20:20:31
2025-01-23 20:20:38,2025-01-23 20:20:44,00:00:06,26.7669433,85.2834633,6,60.0,2025-01-23 20:20:38
2025-01-23 20:21:38,2025-01-23 20:21:45,00:00:07,26.7670083,85.2834716,0,57.0,2025-01-23 20:21:38
2025-01-23 20:23:38,2025-01-23 20:23:41,00:00:03,26.7670083,85.2834716,0,57.0,2025-01-23 20:23:38
2025-01-23 20:25:38,2025-01-23 20:26:04,00:00:26,26.7670083,85.2834716,0,57.0,2025-01-23 20:25:38
