Data Actual Time,Data Received Time,Time Difference,Latitude,Longitude,Speed,Altitude,Timestamp
2025-02-09 19:55:07,2025-02-09 19:55:08,00:00:01,26.7719916,85.2687233,40,58.0,2025-02-09 19:55:07
2025-02-09 19:55:08,2025-02-09 19:55:10,00:00:02,26.7718983,85.26877,34,57.0,2025-02-09 19:55:08
2025-02-09 19:55:13,2025-02-09 19:55:15,00:00:02,26.7715433,85.2689616,33,59.0,2025-02-09 19:55:13
2025-02-09 19:55:22,2025-02-09 19:55:24,00:00:02,26.77076,85.269465,39,50.0,2025-02-09 19:55:22
2025-02-09 19:55:31,2025-02-09 19:55:33,00:00:02,26.769945,85.2699416,43,55.0,2025-02-09 19:55:31
2025-02-09 19:55:40,2025-02-09 19:55:43,00:00:03,26.769135,85.2704116,38,57.0,2025-02-09 19:55:40
2025-02-09 19:55:51,2025-02-09 19:55:53,00:00:02,26.7683283,85.2708916,37,44.0,2025-02-09 19:55:51
2025-02-09 19:56:01,2025-02-09 19:56:04,00:00:03,26.767495,85.2713416,35,56.0,2025-02-09 19:56:01
2025-02-09 19:56:11,2025-02-09 19:56:13,00:00:02,26.7666416,85.2718783,33,55.0,2025-02-09 19:56:11
2025-02-09 19:56:18,2025-02-09 19:56:20,00:00:02,26.7662283,85.2721533,25,55.0,2025-02-09 19:56:18
2025-02-09 19:56:24,2025-02-09 19:56:26,00:00:02,26.766035,85.2724216,20,55.0,2025-02-09 19:56:24
2025-02-09 19:56:26,2025-02-09 19:56:27,00:00:01,26.765985,85.2725266,20,56.0,2025-02-09 19:56:26
2025-02-09 19:56:28,2025-02-09 19:56:32,00:00:04,26.7659549,85.2726416,21,56.0,2025-02-09 19:56:28
2025-02-09 19:56:35,2025-02-09 19:56:37,00:00:02,26.7659116,85.2730583,17,57.0,2025-02-09 19:56:35
2025-02-09 19:56:43,2025-02-09 19:56:45,00:00:02,26.7659083,85.2733899,17,59.0,2025-02-09 19:56:43
2025-02-09 19:56:45,2025-02-09 19:56:47,00:00:02,26.7659283,85.2734699,12,59.0,2025-02-09 19:56:45
2025-02-09 19:56:47,2025-02-09 19:56:48,00:00:01,26.7659533,85.2735133,7,59.0,2025-02-09 19:56:47
2025-02-09 19:57:47,2025-02-09 19:57:50,00:00:03,26.7659649,85.2735466,0,59.0,2025-02-09 19:57:47
2025-02-09 19:59:47,2025-02-09 19:59:52,00:00:05,26.7659649,85.2735466,0,59.0,2025-02-09 19:59:47
2025-02-09 20:01:47,2025-02-09 20:01:51,00:00:04,26.7659649,85.2735466,0,59.0,2025-02-09 20:01:47
2025-02-09 20:03:47,2025-02-09 20:03:49,00:00:02,26.7659649,85.2735466,0,59.0,2025-02-09 20:03:47
2025-02-09 20:03:52,2025-02-09 20:03:54,00:00:02,26.7659266,85.2736533,9,67.0,2025-02-09 20:03:52
2025-02-09 20:03:55,2025-02-09 20:03:59,00:00:04,26.7659216,85.27379,18,67.0,2025-02-09 20:03:55
2025-02-09 20:03:59,2025-02-09 20:04:04,00:00:05,26.7659516,85.2740916,28,66.0,2025-02-09 20:03:59
2025-02-09 20:04:06,2025-02-09 20:04:10,00:00:04,26.7659733,85.2746933,25,64.0,2025-02-09 20:04:06
2025-02-09 20:04:09,2025-02-09 20:04:11,00:00:02,26.7659416,85.2748816,22,63.0,2025-02-09 20:04:09
2025-02-09 20:04:10,2025-02-09 20:04:11,00:00:01,26.7659099,85.2749266,22,62.0,2025-02-09 20:04:10
2025-02-09 20:04:11,2025-02-09 20:04:15,00:00:04,26.7658666,85.2749583,21,61.0,2025-02-09 20:04:11
2025-02-09 20:04:12,2025-02-09 20:04:15,00:00:03,26.7658116,85.2749799,23,61.0,2025-02-09 20:04:12
2025-02-09 20:04:14,2025-02-09 20:04:17,00:00:03,26.76568,85.2749966,27,59.0,2025-02-09 20:04:14
2025-02-09 20:04:20,2025-02-09 20:04:23,00:00:03,26.7652899,85.2750683,19,54.0,2025-02-09 20:04:20
2025-02-09 20:04:21,2025-02-09 20:04:23,00:00:02,26.76525,85.2750949,17,53.0,2025-02-09 20:04:21
2025-02-09 20:04:22,2025-02-09 20:04:25,00:00:03,26.76522,85.2751316,18,53.0,2025-02-09 20:04:22
2025-02-09 20:04:23,2025-02-09 20:04:25,00:00:02,26.7651966,85.2751783,19,53.0,2025-02-09 20:04:23
2025-02-09 20:04:25,2025-02-09 20:04:30,00:00:05,26.7651716,85.2753,22,52.0,2025-02-09 20:04:25
2025-02-09 20:04:37,2025-02-09 20:04:39,00:00:02,26.76512,85.276175,22,49.0,2025-02-09 20:04:37
2025-02-09 20:04:41,2025-02-09 20:04:44,00:00:03,26.76509,85.2764083,22,52.0,2025-02-09 20:04:41
2025-02-09 20:04:56,2025-02-09 20:04:59,00:00:03,26.7649883,85.2774883,30,58.0,2025-02-09 20:04:56
2025-02-09 20:05:01,2025-02-09 20:05:05,00:00:04,26.7649683,85.27795,30,61.0,2025-02-09 20:05:01
2025-02-09 20:05:06,2025-02-09 20:05:11,00:00:05,26.7649433,85.2783616,28,59.0,2025-02-09 20:05:06
2025-02-09 20:05:19,2025-02-09 20:05:21,00:00:02,26.76485,85.2793833,31,53.0,2025-02-09 20:05:19
2025-02-09 20:05:25,2025-02-09 20:05:27,00:00:02,26.764795,85.2798,21,52.0,2025-02-09 20:05:25
2025-02-09 20:05:29,2025-02-09 20:05:32,00:00:03,26.7647816,85.2800066,19,53.0,2025-02-09 20:05:29
2025-02-09 20:05:38,2025-02-09 20:05:40,00:00:02,26.7647683,85.280415,10,48.0,2025-02-09 20:05:38
2025-02-09 20:05:40,2025-02-09 20:05:42,00:00:02,26.7647666,85.280455,6,46.0,2025-02-09 20:05:40
2025-02-09 20:05:42,2025-02-09 20:05:44,00:00:02,26.7647783,85.2804833,7,45.0,2025-02-09 20:05:42
2025-02-09 20:05:43,2025-02-09 20:05:46,00:00:03,26.7647916,85.28049,7,46.0,2025-02-09 20:05:43
2025-02-09 20:05:50,2025-02-09 20:05:52,00:00:02,26.7650033,85.2805683,12,47.0,2025-02-09 20:05:50
2025-02-09 20:05:56,2025-02-09 20:05:59,00:00:03,26.7651983,85.28064,11,49.0,2025-02-09 20:05:56
2025-02-09 20:06:05,2025-02-09 20:06:07,00:00:02,26.7654633,85.2808349,14,57.0,2025-02-09 20:06:05
