Data Actual Time,Data Received Time,Time Difference,Latitude,Longitude,Speed,Altitude,Timestamp
2025-02-02 06:35:51,2025-02-02 06:35:55,00:00:04,26.7720733,85.2686566,27,50.0,2025-02-02 06:35:51
2025-02-02 06:35:54,2025-02-02 06:36:01,00:00:07,26.7719083,85.26872,22,51.0,2025-02-02 06:35:54
2025-02-02 06:35:55,2025-02-02 06:36:01,00:00:06,26.7718733,85.2687649,20,51.0,2025-02-02 06:35:55
2025-02-02 06:35:56,2025-02-02 06:36:01,00:00:05,26.771825,85.2687716,19,51.0,2025-02-02 06:35:56
2025-02-02 06:36:03,2025-02-02 06:36:07,00:00:04,26.7713883,85.2689633,30,49.0,2025-02-02 06:36:03
2025-02-02 06:36:11,2025-02-02 06:36:14,00:00:03,26.77089,85.2692966,27,50.0,2025-02-02 06:36:11
2025-02-02 06:36:22,2025-02-02 06:36:26,00:00:04,26.7702549,85.26967,22,51.0,2025-02-02 06:36:22
2025-02-02 06:36:27,2025-02-02 06:36:32,00:00:05,26.7699783,85.2698266,24,49.0,2025-02-02 06:36:27
2025-02-02 06:36:38,2025-02-02 06:36:42,00:00:04,26.769315,85.2702416,30,52.0,2025-02-02 06:36:38
2025-02-02 06:36:44,2025-02-02 06:36:48,00:00:04,26.7689016,85.2704766,28,53.0,2025-02-02 06:36:44
2025-02-02 06:36:46,2025-02-02 06:36:50,00:00:04,26.7687966,85.2705899,29,54.0,2025-02-02 06:36:46
2025-02-02 06:36:48,2025-02-02 06:36:51,00:00:03,26.76867,85.2706833,28,56.0,2025-02-02 06:36:48
2025-02-02 06:36:57,2025-02-02 06:37:00,00:00:03,26.768135,85.270945,26,58.0,2025-02-02 06:36:57
2025-02-02 06:37:02,2025-02-02 06:37:06,00:00:04,26.7678816,85.27108,25,56.0,2025-02-02 06:37:02
2025-02-02 06:37:15,2025-02-02 06:37:18,00:00:03,26.7670716,85.27154,21,53.0,2025-02-02 06:37:15
2025-02-02 06:37:20,2025-02-02 06:37:24,00:00:04,26.7668583,85.2717033,20,52.0,2025-02-02 06:37:20
2025-02-02 06:37:25,2025-02-02 06:37:29,00:00:04,26.7666099,85.2718833,24,56.0,2025-02-02 06:37:25
2025-02-02 06:37:33,2025-02-02 06:37:36,00:00:03,26.7661783,85.2721366,17,56.0,2025-02-02 06:37:33
2025-02-02 06:37:40,2025-02-02 06:37:43,00:00:03,26.7660116,85.2722916,10,55.0,2025-02-02 06:37:40
2025-02-02 06:37:41,2025-02-02 06:37:50,00:00:09,26.7659883,85.2722883,10,55.0,2025-02-02 06:37:41
2025-02-02 06:37:42,2025-02-02 06:37:50,00:00:08,26.7659666,85.2722799,10,54.0,2025-02-02 06:37:42
2025-02-02 06:37:43,2025-02-02 06:37:50,00:00:07,26.7659483,85.2722516,12,54.0,2025-02-02 06:37:43
2025-02-02 06:37:44,2025-02-02 06:37:50,00:00:06,26.7659366,85.2722149,12,55.0,2025-02-02 06:37:44
2025-02-02 06:37:45,2025-02-02 06:37:50,00:00:05,26.7659383,85.27218,11,55.0,2025-02-02 06:37:45
2025-02-02 06:37:46,2025-02-02 06:37:50,00:00:04,26.7659416,85.27214,11,55.0,2025-02-02 06:37:46
2025-02-02 06:37:47,2025-02-02 06:37:55,00:00:08,26.7659366,85.2721,11,56.0,2025-02-02 06:37:47
2025-02-02 06:37:48,2025-02-02 06:37:55,00:00:07,26.765925,85.2720666,11,55.0,2025-02-02 06:37:48
2025-02-02 06:37:49,2025-02-02 06:37:55,00:00:06,26.7659,85.2720383,11,55.0,2025-02-02 06:37:49
2025-02-02 06:37:50,2025-02-02 06:37:55,00:00:05,26.7658683,85.27202,13,55.0,2025-02-02 06:37:50
2025-02-02 06:37:52,2025-02-02 06:37:58,00:00:06,26.7657883,85.2719799,17,55.0,2025-02-02 06:37:52
2025-02-02 06:37:54,2025-02-02 06:37:58,00:00:04,26.76569,85.2719583,18,55.0,2025-02-02 06:37:54
2025-02-02 06:37:59,2025-02-02 06:38:03,00:00:04,26.765375,85.2719833,25,55.0,2025-02-02 06:37:59
2025-02-02 06:38:04,2025-02-02 06:38:08,00:00:04,26.76505,85.27199,26,55.0,2025-02-02 06:38:04
