Data Actual Time,Data Received Time,Time Difference,Latitude,Longitude,Speed,Altitude,Timestamp
2025-01-19 20:20:16,2025-01-19 20:20:23,00:00:07,26.7722033,85.2686816,27,62.0,2025-01-19 20:20:16
2025-01-19 20:20:18,2025-01-19 20:20:23,00:00:05,26.7720183,85.2687116,35,63.0,2025-01-19 20:20:18
2025-01-19 20:20:24,2025-01-19 20:20:41,00:00:17,26.7714583,85.269,41,65.0,2025-01-19 20:20:24
2025-01-19 20:20:34,2025-01-19 20:20:41,00:00:07,26.7706516,85.2694883,40,66.0,2025-01-19 20:20:34
2025-01-19 20:20:43,2025-01-19 20:20:48,00:00:05,26.76982,85.2699516,41,66.0,2025-01-19 20:20:43
2025-01-19 20:20:52,2025-01-19 20:20:54,00:00:02,26.7690866,85.270425,30,63.0,2025-01-19 20:20:52
2025-01-19 20:21:05,2025-01-19 20:21:07,00:00:02,26.7682833,85.27089,28,64.0,2025-01-19 20:21:05
2025-01-19 20:21:09,2025-01-19 20:21:12,00:00:03,26.7680916,85.2709816,18,65.0,2025-01-19 20:21:09
2025-01-19 20:21:12,2025-01-19 20:21:15,00:00:03,26.7679966,85.2710616,14,65.0,2025-01-19 20:21:12
2025-01-19 20:21:14,2025-01-19 20:21:23,00:00:09,26.7679566,85.2711,8,66.0,2025-01-19 20:21:14
2025-01-19 20:21:37,2025-01-19 20:21:49,00:00:12,26.7679249,85.27112,6,67.0,2025-01-19 20:21:37
2025-01-19 20:21:40,2025-01-19 20:21:49,00:00:09,26.76785,85.2711466,12,67.0,2025-01-19 20:21:40
2025-01-19 20:21:43,2025-01-19 20:21:49,00:00:06,26.7676816,85.271215,30,67.0,2025-01-19 20:21:43
2025-01-19 20:21:44,2025-01-19 20:21:49,00:00:05,26.7676133,85.2712516,31,67.0,2025-01-19 20:21:44
2025-01-19 20:21:45,2025-01-19 20:21:49,00:00:04,26.767545,85.2713,31,66.0,2025-01-19 20:21:45
2025-01-19 20:21:56,2025-01-19 20:21:58,00:00:02,26.7667583,85.2718233,35,60.0,2025-01-19 20:21:56
2025-01-19 20:22:02,2025-01-19 20:22:05,00:00:03,26.7663766,85.27203,27,54.0,2025-01-19 20:22:02
2025-01-19 20:22:08,2025-01-19 20:22:11,00:00:03,26.7660966,85.2723366,18,57.0,2025-01-19 20:22:08
2025-01-19 20:22:11,2025-01-19 20:22:21,00:00:10,26.7660266,85.2724599,19,59.0,2025-01-19 20:22:11
2025-01-19 20:22:15,2025-01-19 20:22:21,00:00:06,26.7659733,85.27268,18,58.0,2025-01-19 20:22:15
2025-01-19 20:22:18,2025-01-19 20:22:21,00:00:03,26.7659783,85.272835,17,57.0,2025-01-19 20:22:18
2025-01-19 20:22:28,2025-01-19 20:22:31,00:00:03,26.7659083,85.2735066,30,59.0,2025-01-19 20:22:28
2025-01-19 20:22:33,2025-01-19 20:22:37,00:00:04,26.76593,85.2740183,32,59.0,2025-01-19 20:22:33
2025-01-19 20:22:41,2025-01-19 20:22:49,00:00:08,26.7659983,85.2747066,25,63.0,2025-01-19 20:22:41
2025-01-19 20:22:42,2025-01-19 20:22:49,00:00:07,26.7659916,85.27477,24,62.0,2025-01-19 20:22:42
2025-01-19 20:22:44,2025-01-19 20:22:49,00:00:05,26.76594,85.2748883,23,62.0,2025-01-19 20:22:44
2025-01-19 20:22:45,2025-01-19 20:22:49,00:00:04,26.7658916,85.2749233,24,62.0,2025-01-19 20:22:45
2025-01-19 20:22:46,2025-01-19 20:22:49,00:00:03,26.765835,85.2749383,24,63.0,2025-01-19 20:22:46
2025-01-19 20:22:48,2025-01-19 20:22:55,00:00:07,26.7657133,85.2749583,25,62.0,2025-01-19 20:22:48
