Data Actual Time,Data Received Time,Time Difference,Latitude,Longitude,Speed,Altitude,Timestamp
2025-01-12 20:24:19,2025-01-12 20:24:35,00:00:16,26.7725466,85.2687183,38,61.0,2025-01-12 20:24:19
2025-01-12 20:24:22,2025-01-12 20:24:35,00:00:13,26.772205,85.2686883,41,61.0,2025-01-12 20:24:22
2025-01-12 20:24:24,2025-01-12 20:24:35,00:00:11,26.7719783,85.26872,43,61.0,2025-01-12 20:24:24
2025-01-12 20:24:30,2025-01-12 20:24:35,00:00:05,26.7713933,85.2690516,45,57.0,2025-01-12 20:24:30
2025-01-12 20:24:38,2025-01-12 20:24:42,00:00:04,26.7705983,85.2695266,41,52.0,2025-01-12 20:24:38
2025-01-12 20:24:48,2025-01-12 20:24:54,00:00:06,26.7697683,85.2700316,38,54.0,2025-01-12 20:24:48
2025-01-12 20:24:57,2025-01-12 20:25:01,00:00:04,26.7689383,85.2705299,43,57.0,2025-01-12 20:24:57
2025-01-12 20:25:06,2025-01-12 20:25:11,00:00:05,26.7680816,85.27099,39,54.0,2025-01-12 20:25:06
2025-01-12 20:25:16,2025-01-12 20:25:18,00:00:02,26.767215,85.2715183,39,60.0,2025-01-12 20:25:16
2025-01-12 20:25:25,2025-01-12 20:25:28,00:00:03,26.7664916,85.2719699,29,65.0,2025-01-12 20:25:25
2025-01-12 20:25:29,2025-01-12 20:25:38,00:00:09,26.7662483,85.2721466,28,66.0,2025-01-12 20:25:29
2025-01-12 20:25:33,2025-01-12 20:25:38,00:00:05,26.76607,85.2723649,28,63.0,2025-01-12 20:25:33
2025-01-12 20:25:34,2025-01-12 20:25:38,00:00:04,26.7660316,85.272425,29,63.0,2025-01-12 20:25:34
2025-01-12 20:25:35,2025-01-12 20:25:38,00:00:03,26.7660033,85.2724899,29,63.0,2025-01-12 20:25:35
2025-01-12 20:25:37,2025-01-12 20:25:45,00:00:08,26.76595,85.2726399,29,63.0,2025-01-12 20:25:37
