Data Actual Time,Data Received Time,Time Difference,Latitude,Longitude,Speed,Altitude,Timestamp
2025-01-30 20:47:35,2025-01-30 20:47:44,00:00:09,26.7722883,85.268685,34,54.0,2025-01-30 20:47:35
2025-01-30 20:47:38,2025-01-30 20:47:47,00:00:09,26.7720266,85.2687216,36,53.0,2025-01-30 20:47:38
2025-01-30 20:47:40,2025-01-30 20:47:47,00:00:07,26.77185,85.2688116,37,52.0,2025-01-30 20:47:40
2025-01-30 20:47:50,2025-01-30 20:47:53,00:00:03,26.7709633,85.2692966,44,43.0,2025-01-30 20:47:50
2025-01-30 20:47:53,2025-01-30 20:47:55,00:00:02,26.7706766,85.26949,43,42.0,2025-01-30 20:47:53
2025-01-30 20:47:57,2025-01-30 20:48:02,00:00:05,26.77028,85.269735,43,38.0,2025-01-30 20:47:57
2025-01-30 20:48:00,2025-01-30 20:48:02,00:00:02,26.7700066,85.2698883,32,39.0,2025-01-30 20:48:00
2025-01-30 20:48:11,2025-01-30 20:48:14,00:00:03,26.76918,85.2703583,38,44.0,2025-01-30 20:48:11
2025-01-30 20:48:17,2025-01-30 20:48:20,00:00:03,26.7686483,85.2706733,47,47.0,2025-01-30 20:48:17
2025-01-30 20:48:20,2025-01-30 20:48:25,00:00:05,26.7683449,85.2708683,43,51.0,2025-01-30 20:48:20
2025-01-30 20:48:29,2025-01-30 20:48:32,00:00:03,26.76753,85.2713266,37,43.0,2025-01-30 20:48:29
2025-01-30 20:48:40,2025-01-30 20:48:44,00:00:04,26.7667049,85.2718166,29,33.0,2025-01-30 20:48:40
2025-01-30 20:48:44,2025-01-30 20:48:49,00:00:05,26.7665116,85.2719633,19,30.0,2025-01-30 20:48:44
2025-01-30 20:48:49,2025-01-30 20:48:55,00:00:06,26.7663983,85.2720783,5,31.0,2025-01-30 20:48:49
2025-01-30 20:49:49,2025-01-30 20:49:54,00:00:05,26.7663933,85.2720833,0,30.0,2025-01-30 20:49:49
2025-01-30 20:49:57,2025-01-30 20:50:01,00:00:04,26.76636,85.2720816,6,36.0,2025-01-30 20:49:57
2025-01-30 20:50:00,2025-01-30 20:50:03,00:00:03,26.766285,85.2720949,12,37.0,2025-01-30 20:50:00
2025-01-30 20:50:02,2025-01-30 20:50:09,00:00:07,26.7662066,85.272145,16,37.0,2025-01-30 20:50:02
2025-01-30 20:50:03,2025-01-30 20:50:09,00:00:06,26.76617,85.2721916,20,38.0,2025-01-30 20:50:03
2025-01-30 20:50:05,2025-01-30 20:50:09,00:00:04,26.7660883,85.2722883,22,39.0,2025-01-30 20:50:05
2025-01-30 20:50:09,2025-01-30 20:50:14,00:00:05,26.76596,85.2725083,24,40.0,2025-01-30 20:50:09
2025-01-30 20:50:12,2025-01-30 20:50:15,00:00:03,26.7658966,85.2727266,27,41.0,2025-01-30 20:50:12
2025-01-30 20:50:21,2025-01-30 20:50:24,00:00:03,26.7658583,85.2733833,24,42.0,2025-01-30 20:50:21
2025-01-30 20:50:29,2025-01-30 20:50:33,00:00:04,26.765885,85.2738433,14,42.0,2025-01-30 20:50:29
2025-01-30 20:50:40,2025-01-30 20:50:43,00:00:03,26.7659066,85.2741099,8,46.0,2025-01-30 20:50:40
2025-01-30 20:50:43,2025-01-30 20:50:51,00:00:08,26.7658883,85.2742116,14,45.0,2025-01-30 20:50:43
2025-01-30 20:50:55,2025-01-30 20:51:00,00:00:05,26.765905,85.27481,14,44.0,2025-01-30 20:50:55
2025-01-30 20:50:56,2025-01-30 20:51:00,00:00:04,26.76588,85.2748466,16,45.0,2025-01-30 20:50:56
2025-01-30 20:50:58,2025-01-30 20:51:06,00:00:08,26.7658116,85.2749066,14,47.0,2025-01-30 20:50:58
2025-01-30 20:50:59,2025-01-30 20:51:06,00:00:07,26.7657583,85.2749216,17,47.0,2025-01-30 20:50:59
2025-01-30 20:51:00,2025-01-30 20:51:06,00:00:06,26.7657016,85.2749283,22,48.0,2025-01-30 20:51:00
2025-01-30 20:51:01,2025-01-30 20:51:06,00:00:05,26.76564,85.2749333,22,48.0,2025-01-30 20:51:01
2025-01-30 20:51:07,2025-01-30 20:51:14,00:00:07,26.7653066,85.2750033,17,50.0,2025-01-30 20:51:07
2025-01-30 20:51:08,2025-01-30 20:51:14,00:00:06,26.765265,85.275025,16,51.0,2025-01-30 20:51:08
2025-01-30 20:51:09,2025-01-30 20:51:14,00:00:05,26.7652283,85.2750533,16,51.0,2025-01-30 20:51:09
2025-01-30 20:51:10,2025-01-30 20:51:14,00:00:04,26.7651983,85.2750916,17,52.0,2025-01-30 20:51:10
2025-01-30 20:51:11,2025-01-30 20:51:14,00:00:03,26.7651733,85.2751366,18,52.0,2025-01-30 20:51:11
2025-01-30 20:51:15,2025-01-30 20:51:18,00:00:03,26.7651266,85.2753433,16,51.0,2025-01-30 20:51:15
2025-01-30 20:51:18,2025-01-30 20:51:23,00:00:05,26.7651149,85.2754533,12,50.0,2025-01-30 20:51:18
2025-01-30 20:51:25,2025-01-30 20:51:29,00:00:04,26.765085,85.2757816,22,48.0,2025-01-30 20:51:25
2025-01-30 20:51:38,2025-01-30 20:51:43,00:00:05,26.7649816,85.2767983,29,44.0,2025-01-30 20:51:38
2025-01-30 20:51:52,2025-01-30 20:51:56,00:00:04,26.764895,85.2778883,31,45.0,2025-01-30 20:51:52
2025-01-30 20:52:00,2025-01-30 20:52:04,00:00:04,26.7648766,85.27843,21,48.0,2025-01-30 20:52:00
