Data Actual Time,Data Received Time,Time Difference,Latitude,Longitude,Speed,Altitude,Timestamp
2025-01-11 20:40:19,2025-01-11 20:40:23,00:00:04,26.7722233,85.26865,36,63.0,2025-01-11 20:40:19
2025-01-11 20:40:20,2025-01-11 20:40:23,00:00:03,26.7721366,85.2686566,35,64.0,2025-01-11 20:40:20
2025-01-11 20:40:25,2025-01-11 20:40:29,00:00:04,26.771705,85.2688266,37,60.0,2025-01-11 20:40:25
2025-01-11 20:40:35,2025-01-11 20:40:48,00:00:13,26.7708849,85.2693566,37,54.0,2025-01-11 20:40:35
2025-01-11 20:40:45,2025-01-11 20:40:51,00:00:06,26.7700616,85.269805,34,57.0,2025-01-11 20:40:45
2025-01-11 20:40:55,2025-01-11 20:40:58,00:00:03,26.7692116,85.2703333,36,63.0,2025-01-11 20:40:55
2025-01-11 20:40:58,2025-01-11 20:41:05,00:00:07,26.7689549,85.2704683,36,59.0,2025-01-11 20:40:58
2025-01-11 20:41:01,2025-01-11 20:41:05,00:00:04,26.7687066,85.2706283,37,56.0,2025-01-11 20:41:01
2025-01-11 20:41:11,2025-01-11 20:41:17,00:00:06,26.76791,85.2711083,35,53.0,2025-01-11 20:41:11
2025-01-11 20:41:22,2025-01-11 20:41:23,00:00:01,26.767105,85.2715716,35,53.0,2025-01-11 20:41:22
2025-01-11 20:41:27,2025-01-11 20:41:30,00:00:03,26.7667466,85.2717866,25,61.0,2025-01-11 20:41:27
2025-01-11 20:41:28,2025-01-11 20:41:30,00:00:02,26.7666816,85.2718166,24,63.0,2025-01-11 20:41:28
2025-01-11 20:41:31,2025-01-11 20:41:32,00:00:01,26.7665316,85.2719066,17,68.0,2025-01-11 20:41:31
2025-01-11 20:41:33,2025-01-11 20:41:37,00:00:04,26.7664883,85.2719616,14,68.0,2025-01-11 20:41:33
2025-01-11 20:41:37,2025-01-11 20:41:40,00:00:03,26.7664283,85.2720466,0,70.0,2025-01-11 20:41:37
2025-01-11 20:41:53,2025-01-11 20:41:55,00:00:02,26.7663766,85.2720566,7,68.0,2025-01-11 20:41:53
2025-01-11 20:42:00,2025-01-11 20:42:03,00:00:03,26.7661916,85.2721766,17,67.0,2025-01-11 20:42:00
2025-01-11 20:42:06,2025-01-11 20:42:09,00:00:03,26.765975,85.272495,25,65.0,2025-01-11 20:42:06
2025-01-11 20:42:09,2025-01-11 20:42:11,00:00:02,26.7659083,85.2727233,29,64.0,2025-01-11 20:42:09
2025-01-11 20:42:14,2025-01-11 20:42:17,00:00:03,26.76588,85.2731333,27,63.0,2025-01-11 20:42:14
2025-01-11 20:42:28,2025-01-11 20:42:33,00:00:05,26.7658916,85.2742166,30,58.0,2025-01-11 20:42:28
2025-01-11 20:42:35,2025-01-11 20:42:39,00:00:04,26.7659083,85.2747883,25,53.0,2025-01-11 20:42:35
2025-01-11 20:42:37,2025-01-11 20:42:39,00:00:02,26.7658749,85.274895,20,53.0,2025-01-11 20:42:37
2025-01-11 20:42:39,2025-01-11 20:42:41,00:00:02,26.7658366,85.2749333,21,54.0,2025-01-11 20:42:39
