Data Actual Time,Data Received Time,Time Difference,Latitude,Longitude,Speed,Altitude,Timestamp
2025-01-26 20:07:54,2025-01-26 20:07:57,00:00:03,26.7722683,85.2686966,21,59.0,2025-01-26 20:07:54
2025-01-26 20:07:57,2025-01-26 20:08:00,00:00:03,26.7720916,85.26871,26,58.0,2025-01-26 20:07:57
2025-01-26 20:08:03,2025-01-26 20:08:06,00:00:03,26.7716816,85.2688533,30,59.0,2025-01-26 20:08:03
2025-01-26 20:08:15,2025-01-26 20:08:17,00:00:02,26.770825,85.2693683,32,56.0,2025-01-26 20:08:15
2025-01-26 20:08:26,2025-01-26 20:08:28,00:00:02,26.7699383,85.2698733,36,59.0,2025-01-26 20:08:26
2025-01-26 20:08:33,2025-01-26 20:08:36,00:00:03,26.76946,85.2701833,24,56.0,2025-01-26 20:08:33
2025-01-26 20:08:46,2025-01-26 20:08:49,00:00:03,26.7686583,85.2706516,33,56.0,2025-01-26 20:08:46
2025-01-26 20:08:57,2025-01-26 20:08:59,00:00:02,26.7678516,85.2711216,29,61.0,2025-01-26 20:08:57
2025-01-26 20:09:10,2025-01-26 20:09:13,00:00:03,26.7670083,85.2716016,32,57.0,2025-01-26 20:09:10
2025-01-26 20:09:19,2025-01-26 20:09:21,00:00:02,26.7664033,85.2719499,22,56.0,2025-01-26 20:09:19
2025-01-26 20:09:23,2025-01-26 20:09:26,00:00:03,26.7662383,85.2720916,20,56.0,2025-01-26 20:09:23
2025-01-26 20:09:31,2025-01-26 20:09:34,00:00:03,26.7660416,85.2723833,16,57.0,2025-01-26 20:09:31
2025-01-26 20:09:36,2025-01-26 20:09:39,00:00:03,26.7659633,85.2725816,15,59.0,2025-01-26 20:09:36
2025-01-26 20:09:47,2025-01-26 20:09:50,00:00:03,26.7659116,85.2729966,11,61.0,2025-01-26 20:09:47
2025-01-26 20:09:53,2025-01-26 20:09:58,00:00:05,26.7659,85.2731966,12,60.0,2025-01-26 20:09:53
2025-01-26 20:09:55,2025-01-26 20:09:58,00:00:03,26.7659066,85.27325,8,60.0,2025-01-26 20:09:55
2025-01-26 20:10:09,2025-01-26 20:10:11,00:00:02,26.765895,85.2737799,19,58.0,2025-01-26 20:10:09
2025-01-26 20:10:25,2025-01-26 20:10:28,00:00:03,26.7659549,85.2745033,9,57.0,2025-01-26 20:10:25
2025-01-26 20:10:37,2025-01-26 20:10:39,00:00:02,26.7659683,85.2747616,13,56.0,2025-01-26 20:10:37
2025-01-26 20:10:40,2025-01-26 20:10:45,00:00:05,26.76593,85.2748683,12,53.0,2025-01-26 20:10:40
2025-01-26 20:10:41,2025-01-26 20:10:45,00:00:04,26.76588,85.27492,13,53.0,2025-01-26 20:10:41
2025-01-26 20:10:42,2025-01-26 20:10:45,00:00:03,26.7658483,85.2749366,13,53.0,2025-01-26 20:10:42
2025-01-26 20:10:46,2025-01-26 20:10:48,00:00:02,26.7656833,85.2749883,15,53.0,2025-01-26 20:10:46
2025-01-26 20:10:48,2025-01-26 20:10:51,00:00:03,26.7655933,85.2749783,16,53.0,2025-01-26 20:10:48
2025-01-26 20:10:52,2025-01-26 20:10:56,00:00:04,26.7654283,85.2750233,13,52.0,2025-01-26 20:10:52
2025-01-26 20:10:56,2025-01-26 20:10:58,00:00:02,26.7653216,85.27506,9,51.0,2025-01-26 20:10:56
2025-01-26 20:12:56,2025-01-26 20:13:00,00:00:04,26.765295,85.2750616,0,56.0,2025-01-26 20:12:56
2025-01-26 20:13:38,2025-01-26 20:13:41,00:00:03,26.7651699,85.2751933,9,56.0,2025-01-26 20:13:38
2025-01-26 20:13:47,2025-01-26 20:13:50,00:00:03,26.7651383,85.2756183,19,57.0,2025-01-26 20:13:47
2025-01-26 20:13:53,2025-01-26 20:13:57,00:00:04,26.7650966,85.2759833,15,55.0,2025-01-26 20:13:53
2025-01-26 20:14:05,2025-01-26 20:14:07,00:00:02,26.7650516,85.2765716,19,52.0,2025-01-26 20:14:05
2025-01-26 20:14:14,2025-01-26 20:14:16,00:00:02,26.7650233,85.2770416,19,51.0,2025-01-26 20:14:14
2025-01-26 20:14:28,2025-01-26 20:14:32,00:00:04,26.7649933,85.2780733,26,48.0,2025-01-26 20:14:28
2025-01-26 20:14:36,2025-01-26 20:14:40,00:00:04,26.7649116,85.2786266,25,46.0,2025-01-26 20:14:36
2025-01-26 20:14:50,2025-01-26 20:14:52,00:00:02,26.764835,85.2796333,18,44.0,2025-01-26 20:14:50
2025-01-26 20:14:59,2025-01-26 20:15:01,00:00:02,26.7648233,85.2800733,17,41.0,2025-01-26 20:14:59
2025-01-26 20:15:01,2025-01-26 20:15:03,00:00:02,26.7648299,85.280185,19,39.0,2025-01-26 20:15:01
2025-01-26 20:15:04,2025-01-26 20:15:09,00:00:05,26.764825,85.2802716,7,40.0,2025-01-26 20:15:04
2025-01-26 20:15:05,2025-01-26 20:15:09,00:00:04,26.7648183,85.280285,6,40.0,2025-01-26 20:15:05
2025-01-26 20:15:11,2025-01-26 20:15:14,00:00:03,26.7648633,85.2803733,6,39.0,2025-01-26 20:15:11
2025-01-26 20:15:13,2025-01-26 20:15:15,00:00:02,26.7648933,85.2804083,8,40.0,2025-01-26 20:15:13
2025-01-26 20:15:30,2025-01-26 20:15:33,00:00:03,26.765135,85.2805566,9,45.0,2025-01-26 20:15:30
2025-01-26 20:15:31,2025-01-26 20:15:33,00:00:02,26.7651566,85.28057,9,45.0,2025-01-26 20:15:31
2025-01-26 20:15:38,2025-01-26 20:15:41,00:00:03,26.7653083,85.2806766,10,54.0,2025-01-26 20:15:38
2025-01-26 20:15:41,2025-01-26 20:15:43,00:00:02,26.76537,85.2807383,13,56.0,2025-01-26 20:15:41
2025-01-26 20:15:46,2025-01-26 20:15:48,00:00:02,26.7654416,85.2808116,8,56.0,2025-01-26 20:15:46
2025-01-26 20:15:49,2025-01-26 20:15:54,00:00:05,26.7655083,85.280845,8,58.0,2025-01-26 20:15:49
2025-01-26 20:15:51,2025-01-26 20:15:54,00:00:03,26.7655533,85.280885,8,60.0,2025-01-26 20:15:51
2025-01-26 20:15:52,2025-01-26 20:15:56,00:00:04,26.7655783,85.28091,9,61.0,2025-01-26 20:15:52
2025-01-26 20:15:57,2025-01-26 20:16:01,00:00:04,26.7656633,85.281005,7,61.0,2025-01-26 20:15:57
2025-01-26 20:15:59,2025-01-26 20:16:02,00:00:03,26.7657116,85.2810366,10,61.0,2025-01-26 20:15:59
2025-01-26 20:16:09,2025-01-26 20:16:12,00:00:03,26.76596,85.2811866,8,59.0,2025-01-26 20:16:09
2025-01-26 20:16:16,2025-01-26 20:16:19,00:00:03,26.7661916,85.2813066,13,55.0,2025-01-26 20:16:16
2025-01-26 20:16:18,2025-01-26 20:16:22,00:00:04,26.7662833,85.2813499,20,54.0,2025-01-26 20:16:18
2025-01-26 20:16:23,2025-01-26 20:16:30,00:00:07,26.76652,85.2814616,16,55.0,2025-01-26 20:16:23
2025-01-26 20:16:24,2025-01-26 20:16:30,00:00:06,26.7665516,85.2815016,17,56.0,2025-01-26 20:16:24
2025-01-26 20:16:25,2025-01-26 20:16:30,00:00:05,26.7665733,85.2815466,17,57.0,2025-01-26 20:16:25
2025-01-26 20:16:26,2025-01-26 20:16:30,00:00:04,26.7665883,85.2815916,18,58.0,2025-01-26 20:16:26
2025-01-26 20:16:27,2025-01-26 20:16:30,00:00:03,26.7665916,85.281645,18,58.0,2025-01-26 20:16:27
2025-01-26 20:16:31,2025-01-26 20:16:35,00:00:04,26.7665733,85.2818433,17,56.0,2025-01-26 20:16:31
2025-01-26 20:16:51,2025-01-26 20:16:53,00:00:02,26.7663916,85.28287,17,44.0,2025-01-26 20:16:51
2025-01-26 20:16:55,2025-01-26 20:16:58,00:00:03,26.7663716,85.2830599,14,45.0,2025-01-26 20:16:55
2025-01-26 20:16:58,2025-01-26 20:17:00,00:00:02,26.766395,85.2831516,9,49.0,2025-01-26 20:16:58
2025-01-26 20:16:59,2025-01-26 20:17:01,00:00:02,26.7664249,85.2831666,7,50.0,2025-01-26 20:16:59
2025-01-26 20:17:02,2025-01-26 20:17:06,00:00:04,26.7664666,85.2832083,6,54.0,2025-01-26 20:17:02
2025-01-26 20:17:09,2025-01-26 20:17:12,00:00:03,26.7665516,85.2832816,7,59.0,2025-01-26 20:17:09
2025-01-26 20:17:17,2025-01-26 20:17:20,00:00:03,26.7667466,85.2834499,13,56.0,2025-01-26 20:17:17
