Data Actual Time,Data Received Time,Time Difference,Latitude,Longitude,Speed,Altitude,Timestamp
2025-02-03 20:36:19,2025-02-03 20:36:23,00:00:04,26.7724099,85.26869,33,48.0,2025-02-03 20:36:19
2025-02-03 20:36:22,2025-02-03 20:36:25,00:00:03,26.77212,85.2687216,40,50.0,2025-02-03 20:36:22
2025-02-03 20:36:29,2025-02-03 20:36:33,00:00:04,26.7714133,85.2690899,42,44.0,2025-02-03 20:36:29
2025-02-03 20:36:38,2025-02-03 20:36:43,00:00:05,26.7705633,85.2696016,43,41.0,2025-02-03 20:36:38
2025-02-03 20:36:45,2025-02-03 20:36:50,00:00:05,26.7698383,85.2700033,55,48.0,2025-02-03 20:36:45
2025-02-03 20:36:48,2025-02-03 20:36:52,00:00:04,26.7695633,85.2701683,39,53.0,2025-02-03 20:36:48
2025-02-03 20:36:58,2025-02-03 20:37:02,00:00:04,26.7686916,85.270705,38,52.0,2025-02-03 20:36:58
2025-02-03 20:37:07,2025-02-03 20:37:12,00:00:05,26.767885,85.2711716,38,55.0,2025-02-03 20:37:07
2025-02-03 20:37:18,2025-02-03 20:37:23,00:00:05,26.767045,85.2716766,34,61.0,2025-02-03 20:37:18
2025-02-03 20:37:26,2025-02-03 20:37:31,00:00:05,26.76652,85.2719833,21,59.0,2025-02-03 20:37:26
2025-02-03 20:37:34,2025-02-03 20:37:38,00:00:04,26.766335,85.27214,19,58.0,2025-02-03 20:37:34
2025-02-03 20:37:39,2025-02-03 20:37:44,00:00:05,26.7661266,85.2723933,26,57.0,2025-02-03 20:37:39
2025-02-03 20:37:42,2025-02-03 20:37:46,00:00:04,26.766025,85.2725833,25,56.0,2025-02-03 20:37:42
2025-02-03 20:37:44,2025-02-03 20:37:47,00:00:03,26.7659933,85.2727283,28,54.0,2025-02-03 20:37:44
2025-02-03 20:37:48,2025-02-03 20:37:53,00:00:05,26.7659566,85.2731433,37,49.0,2025-02-03 20:37:48
2025-02-03 20:37:57,2025-02-03 20:38:02,00:00:05,26.7659933,85.2741866,39,44.0,2025-02-03 20:37:57
2025-02-03 20:38:01,2025-02-03 20:38:06,00:00:05,26.766015,85.2745716,29,43.0,2025-02-03 20:38:01
2025-02-03 20:38:05,2025-02-03 20:38:11,00:00:06,26.7660166,85.274825,21,47.0,2025-02-03 20:38:05
2025-02-03 20:38:06,2025-02-03 20:38:11,00:00:05,26.7659866,85.274885,20,46.0,2025-02-03 20:38:06
2025-02-03 20:38:08,2025-02-03 20:38:14,00:00:06,26.7659199,85.27496,18,47.0,2025-02-03 20:38:08
2025-02-03 20:38:09,2025-02-03 20:38:14,00:00:05,26.7658599,85.2749833,25,48.0,2025-02-03 20:38:09
2025-02-03 20:38:10,2025-02-03 20:38:14,00:00:04,26.765775,85.27497,25,48.0,2025-02-03 20:38:10
2025-02-03 20:38:18,2025-02-03 20:38:22,00:00:04,26.7652866,85.275055,20,50.0,2025-02-03 20:38:18
2025-02-03 20:38:19,2025-02-03 20:38:24,00:00:05,26.765255,85.27511,21,50.0,2025-02-03 20:38:19
2025-02-03 20:38:20,2025-02-03 20:38:24,00:00:04,26.7652349,85.27518,21,50.0,2025-02-03 20:38:20
2025-02-03 20:38:22,2025-02-03 20:38:36,00:00:14,26.7652133,85.2753183,22,50.0,2025-02-03 20:38:22
2025-02-03 20:38:28,2025-02-03 20:38:36,00:00:08,26.765195,85.27581,32,51.0,2025-02-03 20:38:28
2025-02-03 20:38:39,2025-02-03 20:38:42,00:00:03,26.7651033,85.2768383,34,47.0,2025-02-03 20:38:39
2025-02-03 20:38:44,2025-02-03 20:38:49,00:00:05,26.7650616,85.277265,24,49.0,2025-02-03 20:38:44
2025-02-03 20:38:53,2025-02-03 20:38:58,00:00:05,26.7650133,85.2778983,34,50.0,2025-02-03 20:38:53
2025-02-03 20:39:00,2025-02-03 20:39:04,00:00:04,26.7649966,85.2784916,38,58.0,2025-02-03 20:39:00
2025-02-03 20:39:03,2025-02-03 20:39:07,00:00:04,26.7649166,85.27884,40,58.0,2025-02-03 20:39:03
2025-02-03 20:39:08,2025-02-03 20:39:11,00:00:03,26.7648766,85.279325,29,51.0,2025-02-03 20:39:08
2025-02-03 20:39:19,2025-02-03 20:39:23,00:00:04,26.7648383,85.280205,24,46.0,2025-02-03 20:39:19
2025-02-03 20:39:21,2025-02-03 20:39:28,00:00:07,26.7648383,85.2803183,17,46.0,2025-02-03 20:39:21
2025-02-03 20:39:22,2025-02-03 20:39:28,00:00:06,26.7648266,85.2803599,17,46.0,2025-02-03 20:39:22
2025-02-03 20:39:23,2025-02-03 20:39:28,00:00:05,26.7648433,85.2803816,10,46.0,2025-02-03 20:39:23
2025-02-03 20:39:24,2025-02-03 20:39:28,00:00:04,26.7648533,85.2804,8,45.0,2025-02-03 20:39:24
2025-02-03 20:39:25,2025-02-03 20:39:28,00:00:03,26.7648633,85.2804166,7,45.0,2025-02-03 20:39:25
2025-02-03 20:39:26,2025-02-03 20:39:30,00:00:04,26.76488,85.2804383,10,45.0,2025-02-03 20:39:26
2025-02-03 20:39:27,2025-02-03 20:39:30,00:00:03,26.7648983,85.2804466,10,44.0,2025-02-03 20:39:27
2025-02-03 20:39:37,2025-02-03 20:39:40,00:00:03,26.7652349,85.2805816,21,48.0,2025-02-03 20:39:37
2025-02-03 20:39:41,2025-02-03 20:39:45,00:00:04,26.7653966,85.2806716,17,48.0,2025-02-03 20:39:41
